,car_name,model,Mileage,Year,Condition,Price
1040,toyota,RAV,83554.0,2013,Foreign Used,4865000
1041,toyota,Corolla,63380.0,2016,Foreign Used,8815000
1042,hyundai,Santa,146372.0,2013,Foreign Used,4865000
1043,lexus,ES,98219.0,2013,Foreign Used,9015000
1044,toyota,Highlander,48415.0,2016,Foreign Used,13515000
1045,mercedes-benz,C,91406.0,2014,Foreign Used,13015000
1046,mercedes-benz,C,48013.0,2015,Foreign Used,13015000
1047,toyota,Camry,72283.0,2012,Foreign Used,5015000
1048,lexus,LX,35751.0,2011,Foreign Used,30015000
1049,toyota,Landcruiser,52310.0,2011,Foreign Used,14515000
1050,pontiac,Vibe,193892.0,2006,Foreign Used,2515000
1051,toyota,Camry,282613.0,2006,Foreign Used,2797500
1052,toyota,Corolla,71584.0,2015,Foreign Used,6515000
1053,toyota,Camry,112019.0,2012,Foreign Used,5680000
1054,toyota,Camry,98697.0,2015,Foreign Used,8770000
1055,toyota,Highlander,106800.0,2013,Foreign Used,9285000
1056,lexus,LX,21204.0,2018,Foreign Used,6215000
1057,toyota,Camry,140309.0,2013,Foreign Used,9315000
1058,toyota,Venza,172709.0,2013,Foreign Used,4765000
1059,mercedes-benz,C,114936.0,2010,Foreign Used,8265000
1060,toyota,Lexus,123938.5,2012,Foreign Used,8265000
1061,toyota,Venza,96091.0,2013,Foreign Used,8265000
1062,toyota,Camry,75422.0,2009,Foreign Used,10725000
1063,acura,MDX,221505.0,2009,Foreign Used,11315000
1064,toyota,Camry,176996.0,2012,Foreign Used,8015000
1065,toyota,Highlander,74479.0,2013,Foreign Used,7015000
1066,toyota,Camry,116368.2,2010,Foreign Used,8515000
1067,toyota,Corolla,134462.0,2008,Foreign Used,9015000
1068,toyota,Highlander,20820.0,2016,Foreign Used,13515000
1069,toyota,Prado,69601.0,2012,Nigerian Used,13015000
1070,kia,Forte,82310.0,2010,Foreign Used,13015000
1071,lexus,GX,250414.9,2005,Foreign Used,5015000
1072,lexus,LX,31504.0,2017,Nigerian Used,30015000
1073,lexus,ES,370921.0,2007,Foreign Used,4415000
1074,lexus,ES,194550.0,2008,Foreign Used,4645000
1075,toyota,Sienna,68326.0,2011,Foreign Used,5515000
1076,audi,Q7,201050.0,2008,Foreign Used,5685000
1077,lexus,RX,118888.0,2007,Foreign Used,5115000
1078,lexus,RX,137471.0,2010,Foreign Used,7765000
1079,mercedes-benz,C,857506.0,2010,Foreign Used,5315000
1080,lexus,ES,72443.0,2011,Foreign Used,50015000
1081,toyota,Highlander,68453.0,2013,Foreign Used,5015000
1082,lexus,RX,57451.0,2004,Foreign Used,7115000
1083,mercedes-benz,GLK,165901.0,2012,Foreign Used,4815000
1084,toyota,Sienna,68208.0,2012,Foreign Used,8515000
1085,lexus,RX,203162.0,2010,Foreign Used,7615000
1086,lexus,RX,109763.4,2013,Foreign Used,3515000
1087,mercedes-benz,ML,243717.0,2012,Foreign Used,4215000
1088,toyota,RAV,83554.0,2013,Foreign Used,4865000
1089,toyota,Corolla,63380.0,2016,Foreign Used,8815000
1090,hyundai,Santa,146372.0,2013,Foreign Used,4865000
1091,lexus,ES,98219.0,2013,Foreign Used,2815000
1092,toyota,Highlander,48415.0,2016,Foreign Used,13515000
1093,mercedes-benz,C,91406.0,2014,Foreign Used,13015000
1094,mercedes-benz,C,48013.0,2015,Foreign Used,13015000
1095,toyota,Camry,72283.0,2012,Foreign Used,5015000
1096,lexus,LX,35751.0,2011,Foreign Used,30015000
1097,toyota,Landcruiser,52310.0,2011,Foreign Used,14515000
1098,pontiac,Vibe,193892.0,2006,Foreign Used,2515000
1099,toyota,Camry,282613.0,2006,Foreign Used,2797500
1100,toyota,Corolla,71584.0,2015,Foreign Used,6515000
1101,toyota,Camry,112019.0,2012,Foreign Used,5680000
1102,toyota,Camry,98697.0,2015,Foreign Used,8770000
1103,toyota,Highlander,106800.0,2013,Foreign Used,9285000
1104,lexus,LX,21204.0,2018,Foreign Used,6215000
1105,toyota,Camry,140309.0,2013,Foreign Used,9315000
1106,toyota,Venza,172709.0,2013,Foreign Used,4765000
1107,mercedes-benz,C,114936.0,2010,Foreign Used,8265000
1108,toyota,Lexus,123938.5,2012,Foreign Used,8265000
1109,toyota,Venza,96091.0,2013,Foreign Used,8265000
1110,toyota,Camry,75422.0,2009,Foreign Used,10725000
1111,acura,MDX,221505.0,2009,Foreign Used,11315000
1112,toyota,Camry,176996.0,2012,Foreign Used,8015000
1113,toyota,Highlander,74479.0,2013,Foreign Used,7015000
1114,toyota,Camry,116368.2,2010,Foreign Used,8515000
1115,toyota,Corolla,134462.0,2008,Foreign Used,9015000
1116,toyota,Highlander,20820.0,2016,Foreign Used,13515000
1117,toyota,Prado,69601.0,2012,Nigerian Used,13015000
1118,kia,Forte,82310.0,2010,Foreign Used,13015000
1119,lexus,GX,250414.9,2005,Foreign Used,5015000
1120,lexus,LX,31504.0,2017,Nigerian Used,42515000
1121,lexus,ES,370921.0,2007,Foreign Used,4415000
1122,lexus,ES,194550.0,2008,Foreign Used,4645000
1123,toyota,Sienna,68326.0,2011,Foreign Used,5515000
1124,audi,Q7,201050.0,2008,Foreign Used,5685000
1125,lexus,RX,118888.0,2007,Foreign Used,5115000
1126,lexus,RX,137471.0,2010,Foreign Used,7765000
1127,mercedes-benz,C,857506.0,2010,Foreign Used,5315000
1128,lexus,ES,72443.0,2011,Foreign Used,50015000
1129,toyota,Highlander,68453.0,2013,Foreign Used,5015000
1130,lexus,RX,57451.0,2004,Foreign Used,7115000
1131,mercedes-benz,GLK,165901.0,2012,Foreign Used,4815000
1132,toyota,Sienna,68208.0,2012,Foreign Used,8515000
1133,lexus,RX,203162.0,2010,Foreign Used,7615000
1134,lexus,RX,109763.4,2013,Foreign Used,3515000
1135,mercedes-benz,ML,243717.0,2012,Foreign Used,4215000
1136,toyota,RAV,83554.0,2013,Foreign Used,4865000
1137,toyota,Corolla,63380.0,2016,Foreign Used,8815000
1138,hyundai,Santa,146372.0,2013,Foreign Used,4865000
1139,lexus,ES,98219.0,2013,Foreign Used,2815000
1140,toyota,Highlander,48415.0,2016,Foreign Used,15015000
1141,mercedes-benz,C,91406.0,2014,Foreign Used,13015000
1142,mercedes-benz,C,48013.0,2015,Foreign Used,13015000
1143,toyota,Camry,72283.0,2012,Foreign Used,5015000
1144,lexus,LX,35751.0,2011,Foreign Used,30015000
1145,toyota,Landcruiser,52310.0,2011,Foreign Used,14515000
1146,pontiac,Vibe,193892.0,2006,Foreign Used,2515000
1147,toyota,Camry,282613.0,2006,Foreign Used,2797500
1148,toyota,Corolla,71584.0,2015,Foreign Used,6515000
1149,toyota,Camry,112019.0,2012,Foreign Used,5680000
1150,toyota,Camry,98697.0,2015,Foreign Used,8770000
1151,toyota,Highlander,106800.0,2013,Foreign Used,9285000
1152,lexus,LX,21204.0,2018,Foreign Used,6215000
1153,toyota,Camry,140309.0,2013,Foreign Used,9315000
1154,toyota,Venza,172709.0,2013,Foreign Used,4765000
1155,mercedes-benz,C,114936.0,2010,Foreign Used,8265000
1156,toyota,Lexus,123938.5,2012,Foreign Used,8265000
1157,toyota,Venza,96091.0,2013,Foreign Used,8265000
1158,toyota,Camry,75422.0,2009,Foreign Used,10725000
1159,acura,MDX,221505.0,2009,Foreign Used,11315000
1160,toyota,Camry,176996.0,2012,Foreign Used,8015000
1161,toyota,Highlander,74479.0,2013,Foreign Used,7015000
1162,toyota,Camry,116368.2,2010,Foreign Used,8515000
1163,toyota,Corolla,134462.0,2008,Foreign Used,9015000
1164,toyota,Highlander,20820.0,2016,Foreign Used,15015000
1165,toyota,Prado,69601.0,2012,Nigerian Used,25015000
1166,kia,Forte,82310.0,2010,Foreign Used,3515000
1167,lexus,GX,250414.9,2005,Foreign Used,5815000
1168,lexus,LX,31504.0,2017,Nigerian Used,42515000
1169,lexus,ES,370921.0,2007,Foreign Used,4415000
1170,lexus,ES,194550.0,2008,Foreign Used,4645000
1171,toyota,Sienna,68326.0,2011,Foreign Used,5515000
1172,audi,Q7,201050.0,2008,Foreign Used,5685000
1173,lexus,RX,118888.0,2007,Foreign Used,5115000
1174,lexus,RX,137471.0,2010,Foreign Used,7765000
1175,mercedes-benz,C,857506.0,2010,Foreign Used,5315000
1176,lexus,ES,72443.0,2011,Foreign Used,50015000
1177,toyota,Highlander,68453.0,2013,Foreign Used,5015000
1178,lexus,RX,57451.0,2004,Foreign Used,7115000
1179,mercedes-benz,GLK,165901.0,2012,Foreign Used,4815000
1180,toyota,Sienna,68208.0,2012,Foreign Used,8515000
1181,lexus,RX,203162.0,2010,Foreign Used,7615000
1182,lexus,RX,109763.4,2013,Foreign Used,3515000
1183,mercedes-benz,ML,243717.0,2012,Foreign Used,4215000
1184,toyota,RAV,83554.0,2013,Foreign Used,4865000
1185,toyota,Corolla,63380.0,2016,Foreign Used,8815000
1186,hyundai,Santa,146372.0,2013,Foreign Used,4865000
1187,lexus,ES,98219.0,2013,Foreign Used,2815000
1188,toyota,Highlander,48415.0,2016,Foreign Used,15015000
1189,mercedes-benz,C,91406.0,2014,Foreign Used,25015000
1190,mercedes-benz,C,48013.0,2015,Foreign Used,3515000
1191,toyota,Camry,72283.0,2012,Foreign Used,5015000
1192,lexus,LX,35751.0,2011,Foreign Used,30015000
1193,toyota,Landcruiser,52310.0,2011,Foreign Used,14515000
1194,pontiac,Vibe,193892.0,2006,Foreign Used,2515000
1195,toyota,Camry,282613.0,2006,Foreign Used,2797500
1196,toyota,Corolla,71584.0,2015,Foreign Used,6515000
1197,toyota,Camry,112019.0,2012,Foreign Used,5680000
1198,toyota,Camry,98697.0,2015,Foreign Used,8770000
1199,toyota,Highlander,106800.0,2013,Foreign Used,9285000
1200,lexus,LX,21204.0,2018,Foreign Used,6215000
1201,toyota,Camry,140309.0,2013,Foreign Used,9315000
1202,toyota,Venza,172709.0,2013,Foreign Used,4765000
1203,mercedes-benz,C,114936.0,2010,Foreign Used,8265000
1204,toyota,Lexus,123938.5,2012,Foreign Used,8265000
1205,toyota,Venza,96091.0,2013,Foreign Used,8265000
1206,toyota,Camry,75422.0,2009,Foreign Used,10725000
1207,acura,MDX,221505.0,2009,Foreign Used,11315000
1208,toyota,Camry,176996.0,2012,Foreign Used,8015000
1209,toyota,Highlander,74479.0,2013,Foreign Used,7015000
1210,toyota,Camry,116368.2,2010,Foreign Used,8515000
1211,toyota,Corolla,134462.0,2008,Foreign Used,9015000
1212,toyota,Highlander,20820.0,2016,Foreign Used,13515000
1213,toyota,Prado,69601.0,2012,Nigerian Used,13015000
1214,kia,Forte,82310.0,2010,Foreign Used,3515000
1215,lexus,GX,250414.9,2005,Foreign Used,5815000
1216,lexus,LX,31504.0,2017,Nigerian Used,42515000
1217,lexus,ES,370921.0,2007,Foreign Used,4415000
1218,lexus,ES,194550.0,2008,Foreign Used,4645000
1219,toyota,Sienna,68326.0,2011,Foreign Used,5515000
1220,audi,Q7,201050.0,2008,Foreign Used,5685000
1221,lexus,RX,118888.0,2007,Foreign Used,5115000
1222,lexus,RX,137471.0,2010,Foreign Used,7765000
1223,mercedes-benz,C,857506.0,2010,Foreign Used,5315000
1224,lexus,ES,72443.0,2011,Foreign Used,50015000
1225,toyota,Highlander,68453.0,2013,Foreign Used,5015000
1226,lexus,RX,57451.0,2004,Foreign Used,7115000
1227,mercedes-benz,GLK,165901.0,2012,Foreign Used,4815000
1228,toyota,Sienna,68208.0,2012,Foreign Used,8515000
1229,lexus,RX,203162.0,2010,Foreign Used,7615000
1230,lexus,RX,109763.4,2013,Foreign Used,3515000
1231,mercedes-benz,ML,243717.0,2012,Foreign Used,4215000
1232,toyota,RAV,83554.0,2013,Foreign Used,4865000
1233,toyota,Corolla,63380.0,2016,Foreign Used,8815000
1234,hyundai,Santa,146372.0,2013,Foreign Used,4865000
1235,lexus,ES,98219.0,2013,Foreign Used,2815000
1236,toyota,Highlander,48415.0,2016,Foreign Used,15015000
1237,mercedes-benz,C,91406.0,2014,Foreign Used,25015000
1238,mercedes-benz,C,48013.0,2015,Foreign Used,3515000
1239,toyota,Camry,72283.0,2012,Foreign Used,5815000
1240,lexus,LX,35751.0,2011,Foreign Used,30015000
1241,toyota,Landcruiser,52310.0,2011,Foreign Used,14515000
1242,pontiac,Vibe,193892.0,2006,Foreign Used,2515000
1243,toyota,Camry,282613.0,2006,Foreign Used,2797500
1244,toyota,Corolla,71584.0,2015,Foreign Used,6515000
1245,toyota,Camry,112019.0,2012,Foreign Used,5680000
1246,toyota,Camry,98697.0,2015,Foreign Used,8770000
1247,toyota,Highlander,106800.0,2013,Foreign Used,9285000
1248,lexus,LX,21204.0,2018,Foreign Used,6215000
1249,toyota,Camry,140309.0,2013,Foreign Used,9315000
1250,toyota,Venza,172709.0,2013,Foreign Used,4765000
1251,mercedes-benz,C,114936.0,2010,Foreign Used,8265000
1252,toyota,Lexus,123938.5,2012,Foreign Used,8265000
1253,toyota,Venza,96091.0,2013,Foreign Used,8265000
1254,toyota,Camry,75422.0,2009,Foreign Used,10725000
1255,acura,MDX,221505.0,2009,Foreign Used,11315000
1256,toyota,Camry,176996.0,2012,Foreign Used,8015000
1257,toyota,Highlander,74479.0,2013,Foreign Used,7015000
1258,toyota,Camry,116368.2,2010,Foreign Used,8515000
1259,toyota,Corolla,134462.0,2008,Foreign Used,9015000
1260,toyota,Highlander,20820.0,2016,Foreign Used,13515000
1261,toyota,Prado,69601.0,2012,Nigerian Used,25015000
1262,kia,Forte,82310.0,2010,Foreign Used,3515000
1263,lexus,GX,250414.9,2005,Foreign Used,5815000
1264,lexus,LX,31504.0,2017,Nigerian Used,42515000
1265,lexus,ES,370921.0,2007,Foreign Used,4415000
1266,lexus,ES,194550.0,2008,Foreign Used,4645000
1267,toyota,Sienna,68326.0,2011,Foreign Used,5515000
1268,audi,Q7,201050.0,2008,Foreign Used,5685000
1269,lexus,RX,118888.0,2007,Foreign Used,5115000
1270,lexus,RX,137471.0,2010,Foreign Used,7765000
1271,mercedes-benz,C,857506.0,2010,Foreign Used,5315000
1272,lexus,ES,72443.0,2011,Foreign Used,50015000
1273,toyota,Highlander,68453.0,2013,Foreign Used,5015000
1274,lexus,RX,57451.0,2004,Foreign Used,7115000
1275,mercedes-benz,GLK,165901.0,2012,Foreign Used,4815000
1276,toyota,Sienna,68208.0,2012,Foreign Used,8515000
1277,lexus,RX,203162.0,2010,Foreign Used,7615000
1278,lexus,RX,109763.4,2013,Foreign Used,3515000
1279,mercedes-benz,ML,243717.0,2012,Foreign Used,4215000
1280,toyota,RAV,83554.0,2013,Foreign Used,4865000
1281,toyota,Corolla,63380.0,2016,Foreign Used,8815000
1282,hyundai,Santa,146372.0,2013,Foreign Used,4865000
1283,lexus,ES,98219.0,2013,Foreign Used,9015000
1284,toyota,Highlander,48415.0,2016,Foreign Used,13515000
1285,mercedes-benz,C,91406.0,2014,Foreign Used,13015000
1286,mercedes-benz,C,48013.0,2015,Foreign Used,13015000
1287,toyota,Camry,72283.0,2012,Foreign Used,5015000
1288,lexus,LX,35751.0,2011,Foreign Used,30015000
1289,toyota,Landcruiser,52310.0,2011,Foreign Used,14515000
1290,pontiac,Vibe,193892.0,2006,Foreign Used,2515000
1291,toyota,Camry,282613.0,2006,Foreign Used,2797500
1292,toyota,Corolla,71584.0,2015,Foreign Used,6515000
1293,toyota,Camry,112019.0,2012,Foreign Used,5680000
1294,toyota,Camry,98697.0,2015,Foreign Used,8770000
1295,toyota,Highlander,106800.0,2013,Foreign Used,9285000
1296,lexus,LX,21204.0,2018,Foreign Used,6215000
1297,toyota,Camry,140309.0,2013,Foreign Used,9315000
1298,toyota,Venza,172709.0,2013,Foreign Used,4765000
1299,mercedes-benz,C,114936.0,2010,Foreign Used,8265000
1300,toyota,Lexus,123938.5,2012,Foreign Used,8265000
1301,toyota,Venza,96091.0,2013,Foreign Used,8265000
1302,toyota,Camry,75422.0,2009,Foreign Used,10725000
1303,acura,MDX,221505.0,2009,Foreign Used,11315000
1304,toyota,Camry,176996.0,2012,Foreign Used,8015000
1305,toyota,Highlander,74479.0,2013,Foreign Used,7015000
1306,toyota,Camry,116368.2,2010,Foreign Used,4865000
1307,toyota,Corolla,134462.0,2008,Foreign Used,2815000
1308,toyota,Highlander,20820.0,2016,Foreign Used,15015000
1309,toyota,Prado,69601.0,2012,Nigerian Used,25015000
1310,kia,Forte,82310.0,2010,Foreign Used,3515000
1311,lexus,GX,250414.9,2005,Foreign Used,5815000
1312,lexus,LX,31504.0,2017,Nigerian Used,42515000
1313,lexus,ES,370921.0,2007,Foreign Used,4415000
1314,lexus,ES,194550.0,2008,Foreign Used,4645000
1315,toyota,Sienna,68326.0,2011,Foreign Used,5515000
1316,audi,Q7,201050.0,2008,Foreign Used,5685000
1317,lexus,RX,118888.0,2007,Foreign Used,5115000
1318,lexus,RX,137471.0,2010,Foreign Used,7765000
1319,mercedes-benz,C,857506.0,2010,Foreign Used,5315000
1320,lexus,ES,72443.0,2011,Foreign Used,50015000
1321,toyota,Highlander,68453.0,2013,Foreign Used,5015000
1322,lexus,RX,57451.0,2004,Foreign Used,7115000
1323,mercedes-benz,GLK,165901.0,2012,Foreign Used,4815000
1324,toyota,Sienna,68208.0,2012,Foreign Used,8515000
1325,lexus,RX,203162.0,2010,Foreign Used,7615000
1326,lexus,RX,109763.4,2013,Foreign Used,3515000
1327,mercedes-benz,ML,243717.0,2012,Foreign Used,4215000
1328,toyota,RAV,83554.0,2013,Foreign Used,4865000
1329,toyota,Corolla,63380.0,2016,Foreign Used,7015000
1330,hyundai,Santa,146372.0,2013,Foreign Used,8515000
1331,lexus,ES,98219.0,2013,Foreign Used,9015000
1332,toyota,Highlander,48415.0,2016,Foreign Used,13515000
1333,mercedes-benz,C,91406.0,2014,Foreign Used,13015000
1334,mercedes-benz,C,48013.0,2015,Foreign Used,13015000
1335,toyota,Camry,72283.0,2012,Foreign Used,5015000
1336,lexus,LX,35751.0,2011,Foreign Used,30015000
1337,toyota,Landcruiser,52310.0,2011,Foreign Used,14515000
1338,pontiac,Vibe,193892.0,2006,Foreign Used,2515000
1339,toyota,Camry,282613.0,2006,Foreign Used,2797500
1340,toyota,Corolla,71584.0,2015,Foreign Used,6515000
1341,toyota,Camry,112019.0,2012,Foreign Used,5680000
1342,toyota,Camry,98697.0,2015,Foreign Used,8770000
1343,toyota,Highlander,106800.0,2013,Foreign Used,9285000
1344,lexus,LX,21204.0,2018,Foreign Used,6215000
1345,toyota,Camry,140309.0,2013,Foreign Used,9315000
1346,toyota,Venza,172709.0,2013,Foreign Used,4765000
1347,mercedes-benz,C,114936.0,2010,Foreign Used,8265000
1348,toyota,Lexus,123938.5,2012,Foreign Used,8265000
1349,toyota,Venza,96091.0,2013,Foreign Used,8265000
1350,toyota,Camry,75422.0,2009,Foreign Used,10725000
1351,acura,MDX,221505.0,2009,Foreign Used,11315000
1352,toyota,Camry,176996.0,2012,Foreign Used,8015000
1353,toyota,Highlander,74479.0,2013,Foreign Used,7015000
1354,toyota,Camry,116368.2,2010,Foreign Used,8515000
1355,toyota,Corolla,134462.0,2008,Foreign Used,2815000
1356,toyota,Highlander,20820.0,2016,Foreign Used,15015000
1357,toyota,Prado,69601.0,2012,Nigerian Used,25015000
1358,kia,Forte,82310.0,2010,Foreign Used,3515000
1359,lexus,GX,250414.9,2005,Foreign Used,5815000
1360,lexus,LX,31504.0,2017,Nigerian Used,42515000
1361,lexus,ES,370921.0,2007,Foreign Used,4415000
1362,lexus,ES,194550.0,2008,Foreign Used,4645000
1363,toyota,Sienna,68326.0,2011,Foreign Used,5515000
1364,audi,Q7,201050.0,2008,Foreign Used,5685000
1365,lexus,RX,118888.0,2007,Foreign Used,5115000
1366,lexus,RX,137471.0,2010,Foreign Used,7765000
1367,mercedes-benz,C,857506.0,2010,Foreign Used,5315000
1368,lexus,ES,72443.0,2011,Foreign Used,50015000
1369,toyota,Highlander,68453.0,2013,Foreign Used,5015000
1370,lexus,RX,57451.0,2004,Foreign Used,7115000
1371,mercedes-benz,GLK,165901.0,2012,Foreign Used,4815000
1372,toyota,Sienna,68208.0,2012,Foreign Used,8515000
1373,lexus,RX,203162.0,2010,Foreign Used,7615000
1374,lexus,RX,109763.4,2013,Foreign Used,3515000
1375,mercedes-benz,ML,243717.0,2012,Foreign Used,11315000
1376,toyota,RAV,83554.0,2013,Foreign Used,8015000
1377,toyota,Corolla,63380.0,2016,Foreign Used,7015000
1378,hyundai,Santa,146372.0,2013,Foreign Used,8515000
1379,lexus,ES,98219.0,2013,Foreign Used,9015000
1380,toyota,Highlander,48415.0,2016,Foreign Used,13515000
1381,mercedes-benz,C,91406.0,2014,Foreign Used,13015000
1382,mercedes-benz,C,48013.0,2015,Foreign Used,13015000
1383,toyota,Camry,72283.0,2012,Foreign Used,5015000
1384,lexus,LX,35751.0,2011,Foreign Used,30015000
1385,toyota,Landcruiser,52310.0,2011,Foreign Used,14515000
1386,pontiac,Vibe,193892.0,2006,Foreign Used,2515000
1387,toyota,Camry,282613.0,2006,Foreign Used,2797500
1388,toyota,Corolla,71584.0,2015,Foreign Used,6515000
1389,toyota,Camry,112019.0,2012,Foreign Used,5680000
1390,toyota,Camry,98697.0,2015,Foreign Used,8770000
1391,toyota,Highlander,106800.0,2013,Foreign Used,9285000
1392,lexus,LX,21204.0,2018,Foreign Used,6215000
1393,toyota,Camry,140309.0,2013,Foreign Used,9315000
1394,toyota,Venza,172709.0,2013,Foreign Used,4765000
1395,mercedes-benz,C,114936.0,2010,Foreign Used,8265000
1396,toyota,Lexus,123938.5,2012,Foreign Used,8265000
1397,toyota,Venza,96091.0,2013,Foreign Used,8265000
1398,toyota,Camry,75422.0,2009,Foreign Used,10725000
1399,acura,MDX,221505.0,2009,Foreign Used,11315000
1400,toyota,Camry,176996.0,2012,Foreign Used,4865000
1401,toyota,Highlander,74479.0,2013,Foreign Used,8815000
1402,toyota,Camry,116368.2,2010,Foreign Used,4865000
1403,toyota,Corolla,134462.0,2008,Foreign Used,2815000
1404,toyota,Highlander,20820.0,2016,Foreign Used,15015000
1405,toyota,Prado,69601.0,2012,Nigerian Used,25015000
1406,kia,Forte,82310.0,2010,Foreign Used,3515000
1407,lexus,GX,250414.9,2005,Foreign Used,5815000
1408,lexus,LX,31504.0,2017,Nigerian Used,42515000
1409,lexus,ES,370921.0,2007,Foreign Used,4415000
1410,lexus,ES,194550.0,2008,Foreign Used,4645000
1411,toyota,Sienna,68326.0,2011,Foreign Used,5515000
1412,audi,Q7,201050.0,2008,Foreign Used,5685000
1413,lexus,RX,118888.0,2007,Foreign Used,5115000
1414,lexus,RX,137471.0,2010,Foreign Used,7765000
1415,mercedes-benz,C,857506.0,2010,Foreign Used,5315000
1416,lexus,ES,72443.0,2011,Foreign Used,50015000
1417,toyota,Highlander,68453.0,2013,Foreign Used,5015000
1418,lexus,RX,57451.0,2004,Foreign Used,7115000
1419,mercedes-benz,GLK,165901.0,2012,Foreign Used,4815000
1420,toyota,Sienna,68208.0,2012,Foreign Used,8515000
1421,lexus,RX,203162.0,2010,Foreign Used,7615000
1422,lexus,RX,109763.4,2013,Foreign Used,3515000
1423,mercedes-benz,ML,243717.0,2012,Foreign Used,4215000
1424,toyota,RAV,83554.0,2013,Foreign Used,8015000
1425,toyota,Corolla,63380.0,2016,Foreign Used,7015000
1426,hyundai,Santa,146372.0,2013,Foreign Used,8515000
1427,lexus,ES,98219.0,2013,Foreign Used,9015000
1428,toyota,Highlander,48415.0,2016,Foreign Used,13515000
1429,mercedes-benz,C,91406.0,2014,Foreign Used,13015000
1430,mercedes-benz,C,48013.0,2015,Foreign Used,13015000
1431,toyota,Camry,72283.0,2012,Foreign Used,5015000
1432,lexus,LX,35751.0,2011,Foreign Used,30015000
1433,toyota,Landcruiser,52310.0,2011,Foreign Used,14515000
1434,pontiac,Vibe,193892.0,2006,Foreign Used,2515000
1435,toyota,Camry,282613.0,2006,Foreign Used,2797500
1436,toyota,Corolla,71584.0,2015,Foreign Used,6515000
1437,toyota,Camry,112019.0,2012,Foreign Used,5680000
1438,toyota,Camry,98697.0,2015,Foreign Used,8770000
1439,toyota,Highlander,106800.0,2013,Foreign Used,9285000
1440,lexus,LX,21204.0,2018,Foreign Used,6215000
1441,toyota,Camry,140309.0,2013,Foreign Used,9315000
1442,toyota,Venza,172709.0,2013,Foreign Used,4765000
1443,mercedes-benz,C,114936.0,2010,Foreign Used,8265000
1444,toyota,Lexus,123938.5,2012,Foreign Used,8265000
1445,toyota,Venza,96091.0,2013,Foreign Used,8265000
1446,toyota,Camry,75422.0,2009,Foreign Used,10725000
1447,acura,MDX,221505.0,2009,Foreign Used,11315000
1448,toyota,Camry,176996.0,2012,Foreign Used,8015000
1449,toyota,Highlander,74479.0,2013,Foreign Used,7015000
1450,toyota,Camry,116368.2,2010,Foreign Used,8515000
1451,toyota,Corolla,134462.0,2008,Foreign Used,9015000
1452,toyota,Highlander,20820.0,2016,Foreign Used,13515000
1453,toyota,Prado,69601.0,2012,Nigerian Used,25015000
1454,kia,Forte,82310.0,2010,Foreign Used,3515000
1455,lexus,GX,250414.9,2005,Foreign Used,5815000
1456,lexus,LX,31504.0,2017,Nigerian Used,42515000
1457,lexus,ES,370921.0,2007,Foreign Used,4415000
1458,lexus,ES,194550.0,2008,Foreign Used,4645000
1459,toyota,Sienna,68326.0,2011,Foreign Used,5515000
1460,audi,Q7,201050.0,2008,Foreign Used,5685000
1461,lexus,RX,118888.0,2007,Foreign Used,5115000
1462,lexus,RX,137471.0,2010,Foreign Used,7765000
1463,mercedes-benz,C,857506.0,2010,Foreign Used,5315000
1464,lexus,ES,72443.0,2011,Foreign Used,50015000
1465,toyota,Highlander,68453.0,2013,Foreign Used,5015000
1466,lexus,RX,57451.0,2004,Foreign Used,7115000
1467,mercedes-benz,GLK,165901.0,2012,Foreign Used,4815000
1468,toyota,Sienna,68208.0,2012,Foreign Used,8515000
1469,lexus,RX,203162.0,2010,Foreign Used,7615000
1470,lexus,RX,109763.4,2013,Foreign Used,3515000
1471,mercedes-benz,ML,243717.0,2012,Foreign Used,4215000
1472,toyota,RAV,83554.0,2013,Foreign Used,4865000
1473,toyota,Corolla,63380.0,2016,Foreign Used,8815000
1474,hyundai,Santa,146372.0,2013,Foreign Used,4865000
1475,lexus,ES,98219.0,2013,Foreign Used,2815000
1476,toyota,Highlander,48415.0,2016,Foreign Used,15015000
1477,mercedes-benz,C,91406.0,2014,Foreign Used,25015000
1478,mercedes-benz,C,48013.0,2015,Foreign Used,3515000
1479,toyota,Camry,72283.0,2012,Foreign Used,5815000
1480,lexus,LX,35751.0,2011,Foreign Used,30015000
1481,toyota,Landcruiser,52310.0,2011,Foreign Used,14515000
1482,pontiac,Vibe,193892.0,2006,Foreign Used,2515000
1483,toyota,Camry,282613.0,2006,Foreign Used,2797500
1484,toyota,Corolla,71584.0,2015,Foreign Used,6515000
1485,toyota,Camry,112019.0,2012,Foreign Used,5680000
1486,toyota,Camry,98697.0,2015,Foreign Used,8770000
1487,toyota,Highlander,106800.0,2013,Foreign Used,9285000
1488,lexus,LX,21204.0,2018,Foreign Used,6215000
1489,toyota,Camry,140309.0,2013,Foreign Used,9315000
1490,toyota,Venza,172709.0,2013,Foreign Used,4765000
1491,mercedes-benz,C,114936.0,2010,Foreign Used,8265000
1492,toyota,Lexus,123938.5,2012,Foreign Used,8265000
1493,toyota,Venza,96091.0,2013,Foreign Used,8265000
1494,toyota,Camry,75422.0,2009,Foreign Used,10725000
1495,acura,MDX,221505.0,2009,Foreign Used,11315000
1496,toyota,Camry,176996.0,2012,Foreign Used,8015000
1497,toyota,Highlander,74479.0,2013,Foreign Used,7015000
1498,toyota,Camry,116368.2,2010,Foreign Used,8515000
1499,toyota,Corolla,134462.0,2008,Foreign Used,2815000
